Run,Lumi,Event,MR,Rsq,HT,MET,nJets,nBJets
149181,339,205167781,259.729,0.074042,256.913,35.7594,2,0
149181,339,205191229,256.249,0.011546,213.879,7.28814,2,0
149181,339,205181661,218.781,0.012265,143.633,11.8655,2,0
149181,339,205200429,492.65,0.00550432,251.955,10.8376,2,0
149181,339,205213357,332.025,0.0211752,197.648,21.1252,2,0
149181,339,205227333,170.282,0.041452,169.355,18.3029,2,0
149181,339,205234261,196.685,0.00647037,188.942,2.22647,2,0
149181,339,205241061,406.356,0.0112942,220.747,15.7059,2,0
149181,339,205248029,234.098,0.0160263,233.911,7.56294,2,0
149181,339,205272877,487.522,0.00245333,237.238,5.76065,3,0
149181,339,205252933,303.711,0.0194538,279.083,12.2817,2,0
149181,339,205273805,239.434,0.0617573,270.956,30.7783,3,1
149181,339,205092221,216.175,0.0174602,295.769,9.18847,4,0
149181,339,205316549,321.789,0.0216365,229.295,15.6968,2,0
149181,339,205277909,744.892,0.0021141,236.397,12.0652,2,0
149181,339,205323885,251.975,0.0218812,180.66,18.572,2,0
149181,339,205200333,1039.98,0.00548891,445.517,29.1775,4,0
149181,339,205335541,381.664,0.00648013,179.812,9.13937,2,0
149181,339,205345653,184.449,0.0201949,181.452,7.0597,2,0
149181,339,205372317,192.169,0.01966,181.791,8.84102,2,0
149181,339,205357373,303.359,0.0294054,220.955,21.351,2,0
149181,339,205368197,255.777,0.0340849,205.217,20.0289,2,0
149181,339,205380557,203.158,0.110158,199.87,38.6902,2,0
149181,339,205397213,539.958,0.00667329,226.392,16.2269,3,0
149181,339,205409109,199.916,0.0838384,206.088,26.4723,3,0
149181,339,205395389,250.452,0.0264369,156.439,24.0332,2,0
149181,339,205428197,177.766,0.0143221,175.541,4.54978,2,0
149181,339,205416493,309.459,0.0275701,192.38,31.9302,3,0
149181,339,205395589,279.792,0.0970859,244.759,57.4242,2,0
149181,339,205401101,399.373,0.0727955,397.728,51.6477,2,1
149181,339,205508397,173.702,0.0164334,161.066,5.46163,2,0
149181,339,205476533,279.924,0.0363832,237.712,22.9248,2,0
149181,339,205513093,340.863,0.0104105,264.019,9.60235,2,0
149181,339,205503989,238.941,0.0220073,194.489,13.0285,2,0
149181,339,205470989,935.06,0.00447022,692.079,11.1263,2,0
149181,339,205528957,274.618,0.0220325,257.892,12.8213,2,0
149181,339,205540157,474.04,0.0150527,480.935,14.4037,4,0
149181,339,205451237,452.626,0.0101358,292.139,15.0801,3,0
149181,339,205528765,198.133,0.0110292,197.813,4.70953,3,0
149181,339,205552901,421.938,0.0118798,240.059,18.9858,2,1
149181,339,205540125,271.804,0.0140395,135.112,12.992,2,0
149181,339,205554365,346.626,0.00587701,207.185,6.3221,2,0
149181,339,205542189,352.701,0.00167132,246.402,1.89298,2,1
149181,339,205573925,384.883,0.0170643,326.441,15.2993,3,0
149181,339,205537437,1092.97,0.000464394,219.202,6.50601,3,0
149181,339,205586637,271.38,0.00892805,207.382,6.16595,2,0
149181,339,205583477,358.123,0.00735608,152.552,13.3699,2,0
149181,339,205578053,237.114,0.0421908,230.493,18.0289,2,0
149181,339,205484301,437.808,0.0257454,423.586,25.7202,4,0
149181,339,205631373,205.314,0.0194518,201.907,10.6357,2,0
149181,339,205634797,449.081,0.00447313,188.438,8.39141,2,0
149181,339,205643941,530.238,0.0032244,239.322,6.99296,2,0
149181,339,205657813,421.205,0.0100755,232.034,16.5438,2,0
149181,339,205641261,322.434,0.0258373,262.797,17.765,2,0
149181,339,205673325,212.642,0.0093713,193.419,3.64773,2,0
149181,339,205680805,234.613,0.0221424,211.046,10.2902,2,0
149181,339,205691453,262.625,0.00275609,201.179,2.14025,2,0
149181,339,205678581,305.533,0.0170251,270.796,14.1317,3,0
149181,339,205689293,554.143,0.00174128,185.423,5.58882,2,0
149181,339,205699013,363.142,0.00363174,245.865,3.80277,2,0
149181,339,205697781,190.879,0.0969635,179.174,34.8257,2,0
149181,339,205728997,140.34,0.0428449,197.371,13.2223,3,0
149181,339,205759493,663.67,0.000204207,172.507,1.00692,2,0
149181,339,205769493,307.721,0.024295,211.862,19.0811,2,0
149181,339,205613405,1190.38,0.00178876,451.328,11.0339,2,0
149181,339,205757253,619.581,0.00551108,264.089,21.9643,3,0
149181,339,205776117,269.317,0.0211279,174.957,17.061,2,0
149181,339,205789645,172.956,0.0573015,170.652,17.2128,2,0
149181,339,205783621,277.142,0.0209965,177.868,16.3674,2,1
149181,339,205797941,732.323,0.00455385,307.037,14.7981,2,0
149181,339,205830053,392.182,0.0112601,216.094,14.6673,2,0
149181,339,205821629,217.172,0.0465571,208.57,17.2722,2,0
149181,339,205827877,297.213,0.043252,324.044,23.8146,3,0
149181,339,205816333,454.919,0.03734,269.151,48.1977,2,0
149181,339,205838149,528.612,0.0094928,283.169,22.5614,4,1
149181,339,205854877,613.962,0.00418807,310.929,15.672,3,0
149181,339,205879525,253.101,0.010645,255.828,5.42748,3,0
149181,339,205865677,202.278,0.037812,200.463,14.8224,2,0
149181,339,205910349,201.834,0.0588615,160.404,26.0163,2,0
149181,339,205930061,286.578,0.0230582,227.713,14.6875,2,0
149181,339,205889541,355.27,0.0142868,228.765,13.5456,2,0
149181,339,205928437,385.339,0.0147622,329.345,13.3488,2,0
149181,339,205911109,385.197,0.0204927,316.678,28.9967,5,0
149181,339,205924717,335.827,0.085057,334.309,50.6568,2,0
149181,339,205938941,184.053,0.00848141,173.489,3.65681,2,0
149181,339,205927581,297.001,0.0294389,266.365,16.8426,3,0
149181,339,205973957,276.244,0.0119751,131.602,12.7027,2,0
149181,339,205970789,197.327,0.0290585,196.807,10.6306,2,0
149181,339,205952205,229.271,0.012803,226.455,6.29096,2,0
149181,339,205970045,255.52,0.00235303,265.145,1.2393,3,0
149181,339,205982333,369.452,0.0209845,204.136,23.6508,2,0
149181,339,205980733,186.855,0.0483013,187.754,15.6288,3,0
149181,339,206005781,379.918,0.00586435,213.401,18.9738,3,0
149181,339,205989949,268.136,0.0429381,213.521,26.5493,2,0
149181,339,206012373,221.589,0.0215324,237.038,9.79747,3,0
149181,339,205998541,400.62,0.00540413,232.456,15.117,3,0
149181,339,206006829,229.774,0.0125684,192.901,7.9493,2,0
149181,339,206008509,331.851,0.0243122,260.217,29.5332,4,0
149181,339,206027789,442.693,0.00258612,180.05,5.21771,2,1
149181,339,206042053,262.436,0.0247781,215.134,14.9327,2,0
149181,339,206044925,538.179,0.00169577,147.912,6.31677,2,0
149181,339,206021069,386.591,0.0182,314.537,20.9239,5,0
149181,339,206035485,225.402,0.0577888,193.624,27.4782,2,0
149181,339,206040813,357.693,0.00442004,218.681,5.68236,4,0
149181,339,206047085,189.933,0.0301403,189.435,12.8228,2,0
149181,339,206043413,271.569,0.0157361,208.329,11.1813,2,0
149181,339,206077525,240.517,0.0142745,189.678,7.55541,2,0
149181,339,206079349,203.52,0.0101847,203.977,5.9494,3,0
149181,339,206067405,523.557,0.0165255,225.023,36.0793,2,0
149181,339,206086077,211.618,0.024923,184.331,14.1623,3,0
149181,339,206081445,221.262,0.0284116,204.648,15.8797,2,0
149181,339,206093653,176.246,0.0327612,170.602,13.5927,2,0
149181,339,206083661,531.722,0.0339371,433.279,51.706,3,0
149181,339,206088773,209.816,0.00579509,153.938,6.77082,2,1
149181,339,206072549,514.399,0.0186294,346.392,29.7884,3,0
149181,339,206097237,223.716,0.0315341,172.878,16.3264,2,0
149181,339,206068141,486.435,0.00271849,249.626,4.21592,3,0
149181,339,206097341,670.531,0.00520159,291.019,14.2762,2,0
149181,339,206130605,191.731,0.0330177,191.53,11.7402,2,0
149181,339,206140949,209.007,0.0163879,198.644,6.57639,2,0
149181,339,206115669,462.194,0.00954599,220.918,22.6853,3,0
149181,339,206085133,392.009,0.0268099,341.199,35.3163,3,0
149181,339,206156621,126.705,0.0630663,126.571,16.3107,2,0
149181,339,206141981,245.974,0.00855696,219.031,4.58112,2,0
149181,339,206159333,291.235,0.0400811,259.538,24.9913,2,0
149181,339,206202405,238.329,0.0499058,237.466,21.4117,2,0
149181,339,206201925,272.768,0.0236581,214.938,17.4364,2,0
149181,339,206199301,335.182,0.0214947,228.801,16.5628,2,0
149181,339,206176781,187.608,0.0870119,184.818,27.0285,2,0
149181,339,206223045,277.531,0.00789692,228.966,5.03348,2,0
149181,339,206213621,562.536,0.00683182,250.776,27.1924,4,0
149181,339,206238797,205.09,0.0591732,204.74,22.1205,2,0
149181,339,206229205,325.766,0.0124061,176.609,12.2955,2,0
149181,339,206249733,451.704,0.00318733,147.142,7.85943,2,0
149181,339,206253437,436.634,0.0078223,181.886,14.9588,2,0
149181,339,206247181,246.903,0.0727972,278.377,34.3987,4,0
149181,339,206235893,480.563,0.0110288,415.12,15.0197,3,0
149181,339,206242317,379.686,0.0117291,313.276,11.1981,2,0
149181,339,206283589,326.186,0.00719707,161.198,11.9238,2,0
149181,339,206246117,330.876,0.0123993,329.586,8.03328,3,0
149181,339,206283077,207.127,0.0228511,197.49,8.8074,2,0
149181,339,206250429,642.678,0.000882237,473.087,1.53858,3,0
149181,339,206300189,472.926,0.0142791,290.915,24.4889,2,0
149181,339,206269749,373.902,0.0122271,284.649,11.0384,4,0
149181,339,206273789,707.814,0.00364605,342.611,15.3327,4,0
149181,339,206307365,266.072,0.0333166,166.887,27.1946,2,0
149181,339,206293013,379.487,0.0183698,305.911,17.1842,2,0
149181,339,206322077,303.594,0.0087203,202.36,8.428,2,0
149181,339,206298989,532.822,0.007293,333.661,12.6465,4,0
149181,339,206344621,498.611,0.00699965,200.775,18.471,3,0
149181,339,206337957,329.301,0.0136777,329.293,8.71675,2,0
149181,339,206375845,274.744,0.0621699,235.096,35.2641,2,0
149181,339,206362557,199.416,0.0612094,192.627,21.4206,2,0
149181,339,206363357,288.242,0.0140923,233.144,9.65617,3,0
149181,339,206378213,430.83,0.00869195,424.319,8.01498,3,0
149181,339,204957822,314.088,0.0191841,328.843,14.2153,3,0
149181,339,204967118,202.482,0.0250104,194.598,10.3479,2,0
149181,339,204963246,218.544,0.0309778,227.489,13.5048,3,0
149181,339,204970414,713.434,0.00103009,168.482,9.16417,2,0
149181,339,204977710,246.546,0.0258834,244.972,11.4647,2,0
149181,339,204986598,265.304,0.00752691,201.211,5.45737,2,0
149181,339,204988598,159.687,0.0460792,158.657,15.15,2,0
149181,339,205000430,245.299,0.00824702,244.668,3.81017,2,0
149181,339,204991886,179.969,0.0555406,211.703,17.3305,3,0
149181,339,205054934,231.419,0.038961,197.717,19.567,2,0
149181,339,205081054,248.384,0.0442642,235.939,22.1412,2,0
149181,339,205083670,451.912,0.00911135,168.812,20.8462,2,0
149181,339,205069966,271.798,0.0309106,305.017,16.4651,3,0
149181,339,205053206,630.385,0.00526157,348.702,12.5752,3,0
149181,339,205085838,377.373,0.0234649,217.025,27.2448,3,0
149181,339,205077142,244.903,0.00445727,280.691,1.86204,4,1
149181,339,205138102,565.225,0.00247642,325.533,11.5368,3,0
149181,339,205144614,199.963,0.0386624,184.78,15.3859,2,0
149181,339,205080910,674.695,0.0325974,637.533,42.0687,4,0
149181,339,205126462,319.44,0.041369,249.476,30.0415,2,1
149181,339,205192006,321.345,0.0204994,190.045,18.48,2,0
149181,339,205197966,383.522,0.00448413,236.089,5.32125,2,0
149181,339,205231014,507.78,0.00334767,201.348,6.84858,2,0
149181,339,205219230,363.357,0.0233775,210.412,26.6881,3,0
149181,339,205230134,179.846,0.0387577,178.647,18.1737,2,1
149181,339,205226286,230.747,0.0519673,172.384,23.9378,2,0
149181,339,205240582,362.82,0.0412691,234.099,39.3674,2,0
149181,339,205248566,496.691,0.00486229,208.254,14.0449,3,0
149181,339,205263118,245.371,0.0674453,244.872,28.8512,2,0
149181,339,205284118,478.076,0.0083986,237.371,17.8581,3,0
149181,339,205287894,518.821,0.0180483,454.215,22.5656,3,0
149181,339,205330350,664.5,0.00906484,446.709,18.4057,2,0
149181,339,205321670,304.773,0.00108981,281.227,0.75126,2,0
149181,339,205343726,781.669,0.00155805,225.846,10.0121,2,0
149181,339,205338854,245.458,0.0269621,254.325,16.9162,4,0
149181,339,205367822,271.174,0.00995778,273.162,5.10655,3,0
149181,339,205379854,269.327,0.0438295,266.034,22.7563,2,0
149181,339,205383302,233.106,0.0132182,223.763,6.3825,2,0
149181,339,205397862,776.709,0.00169712,262.352,7.76382,3,0
149181,339,205376750,237.994,0.0222497,238.492,10.5467,3,0
149181,339,205401942,217.839,0.00504213,180.277,2.16085,3,0
149181,339,205384366,565.013,0.00794119,291.55,18.226,4,0
149181,339,205453646,268.168,0.0104293,261.097,5.41933,2,0
149181,339,205397606,778.671,0.00280508,390.301,10.8388,3,0
149181,339,205460934,212.682,0.0186683,211.528,9.91921,2,0
149181,339,205483134,276.288,0.0119965,203.204,7.72691,2,0
149181,339,205472334,369.184,0.0111045,307.821,10.5319,2,1
149181,339,205494750,222.595,0.0305169,222.595,13.7895,2,0
149181,339,205488166,183.907,0.0115719,182.336,5.36312,2,0
149181,339,205541254,166.392,0.0626692,140.139,31.5437,2,0
149181,339,205536494,310.82,0.00757509,187.824,7.756,2,0
149181,339,205540654,203.611,0.00762506,133.431,4.36245,2,0
149181,339,205545094,257.752,0.0300163,196.157,21.6107,2,0
149181,339,205552382,343.168,0.0152228,237.671,21.7056,3,0
149181,339,205569542,267.173,0.0928571,250.041,45.9938,2,0
149181,339,205571654,216.446,0.0358635,212.042,13.9885,2,0
149181,339,205587710,229.208,0.0214683,161.628,14.3825,2,0
149181,339,205588766,319.396,0.0219384,247.289,17.5994,2,0
149181,339,205607734,402.756,0.0139612,235.712,18.268,2,0
149181,339,205623918,369.997,0.00473086,211.913,6.41286,2,0
149181,339,205620982,190.219,0.0538494,186.913,18.3242,2,0
149181,339,205595902,496.403,0.00572205,378.341,13.3078,4,0
149181,339,205634478,220.002,0.0547213,171.384,29.0955,2,0
149181,339,205603214,278.185,0.0396766,278.572,24.0238,4,0
149181,339,205638526,626.578,0.00531281,241.937,16.8584,2,0
149181,339,205649326,209.885,0.0653113,209.861,24.9968,2,0
149181,339,205653486,364.453,0.0329161,250.725,30.7232,3,0
149181,339,205660438,236.747,0.0313618,219.788,15.988,2,0
149181,339,205549382,684.712,0.0242156,519.314,41.9808,3,0
149181,339,205673590,196.272,0.00508626,181.534,2.28833,2,0
149181,339,205645134,531.331,0.0117636,247.58,24.3026,3,0
149181,339,205632166,615.472,0.00469479,236.756,27.5117,3,0
149181,339,205671374,496.758,0.00708587,199.909,17.6793,2,0
149181,339,205693070,405.254,0.0156756,173.292,22.5812,2,0
149181,339,205730526,245.596,0.022992,222.897,11.3147,2,0
149181,339,205743102,233.098,0.0208539,216.187,10.2456,2,0
149181,339,205738366,344.114,0.0273067,325.255,19.7636,3,0
149181,339,205733454,211.882,0.122989,203.942,41.998,2,0
149181,339,205749150,269.682,0.0521784,265.73,23.7899,2,0
149181,339,205750598,288.973,0.0415439,181.07,29.6217,2,0
149181,339,205762006,285.803,0.0231253,283.518,19.0542,3,0
149181,339,205745158,239.154,0.0459529,234.28,19.0069,2,0
149181,339,205791614,510.463,0.00937307,250.332,18.9894,2,0
149181,339,205773414,496.99,0.0395828,308.284,52.689,2,0
149181,339,205792646,222.058,0.14423,207.7,65.8386,2,0
149181,339,205806502,430.26,0.00209972,166.621,4.60559,2,0
149181,339,205854838,334.804,0.0201895,306.427,19.6441,3,0
149181,339,205868670,212.271,0.00571188,175.671,2.57298,2,0
149181,339,205866894,331.138,0.019976,254.059,17.0024,3,0
149181,339,205878278,376.58,0.00308183,185.565,8.51837,3,0
149181,339,205878262,641.948,0.00273215,173.941,10.9265,2,0
149181,339,205892750,255.744,0.0191925,250.423,10.5452,2,0
149181,339,205897126,263.117,0.0228624,195.488,13.0801,2,0
149181,339,205911014,302.409,0.0175038,227.575,12.311,2,0
149181,339,205901358,278.543,0.0259302,178.284,21.3087,2,0
149181,339,205902702,337.342,0.0354716,210.156,31.3419,2,0
149181,339,205865222,336.822,0.0118438,330.909,8.77203,3,0
149181,339,205932990,308.647,0.0122429,297.974,8.35791,2,0
149181,339,205947998,173.186,0.051482,214.623,18.4824,3,0
149181,339,205947470,229.63,0.0299443,215.991,14.4657,2,0
149181,339,205962222,657.719,0.00808978,215.319,34.8144,2,0
149181,339,205947566,213.765,0.0317224,237.288,15.4729,3,1
149181,339,205919534,609.532,0.00178123,315.223,15.3899,4,0
149181,339,205899550,280.17,0.00757727,246.416,4.79971,3,0
149181,339,205958926,505.018,0.00884368,361.267,13.8946,4,0
149181,339,205980862,217.409,0.0161559,153.947,8.67436,2,0
149181,339,205989062,230.918,0.0230651,186.928,18.82,3,0
149181,339,205976662,812.143,0.00170052,205.96,10.6209,2,0
149181,339,205987702,320.147,0.0248422,210.731,21.9392,3,0
149181,339,206022070,256.452,0.0237307,227.928,12.9935,2,0
149181,339,205999182,463.998,0.00205192,466.745,1.79861,4,0
149181,339,206034078,219.043,0.0470994,216.796,16.4971,2,0
149181,339,206023230,245.514,0.112013,245.448,47.9864,2,0
149181,339,206038374,293.051,0.0139955,193.897,13.7603,2,0
149181,339,206043694,235.452,0.0340489,211.137,16.2382,2,0
149181,339,206045166,180.112,0.0447333,179.338,15.8513,2,0
149181,339,206068062,237.425,0.0256079,179.619,14.7334,2,1
149181,339,206072566,329.683,0.00355412,328.568,2.1667,2,0
149181,339,206074046,278.88,0.0715629,271.279,37.1415,2,0
149181,339,206091054,394.302,0.01513,265.71,17.5995,3,1
149181,339,206075198,301.645,0.0221606,254.252,16.558,3,0
149181,339,206129326,294.097,0.0247636,177.458,18.2748,2,0
149181,339,206151998,281.631,0.0198533,239.749,14.9697,2,0
149181,339,206095102,1283.38,0.00185981,272.54,23.5153,4,0
149181,339,206135214,406.255,0.0185228,267.319,21.424,2,0
149181,339,206155246,282.003,0.0357009,196.024,24.8378,2,0
149181,339,206111470,885.887,0.00503942,446.71,22.5059,4,0
149181,339,206130702,224.162,0.0119809,209.259,6.39864,2,0
149181,339,206146110,314.374,0.0746603,283.124,44.7017,2,0
149181,339,206179566,263.116,0.0446285,200.002,28.73,2,0
149181,339,206169382,273.094,0.0226727,191.902,15.7485,2,0
149181,339,206203854,250.886,0.0437958,205.529,23.3248,2,0
149181,339,206194614,248.896,0.0510551,246.874,24.8757,2,1
149181,339,206207502,395.965,0.0156158,303.618,14.7208,2,0
149181,339,206215118,259.541,0.0407608,228.411,24.0399,2,0
149181,339,206213270,715.824,0.00356885,168.305,21.6111,2,0
149181,339,206217174,264.622,0.0390336,227.632,20.6358,3,0
149181,339,206217390,263.197,0.0647157,247.346,38.8337,3,0
149181,339,206239350,537.785,0.000832221,284.241,1.67546,3,0
149181,339,206246006,322.027,0.0110378,320.111,6.30694,2,0
149181,339,206204902,401.505,0.0159752,310.795,16.3603,2,0
149181,339,205956030,475.344,0.00611372,425.66,6.29645,2,0
149181,339,206260486,520.357,0.00745616,265.085,14.4327,2,0
149181,339,206251606,566.327,0.000540389,279.865,8.41126,4,0
149181,339,206244678,248.536,0.04317,237.423,25.2487,2,1
149181,339,206267590,229.754,0.0294065,229.533,13.1815,2,0
149181,339,206284278,228.02,0.0812185,227.72,29.7743,2,0
149181,339,206272214,276.841,0.0477535,197.342,26.3274,2,0
149181,339,206282070,173.218,0.0114674,150.225,4.85439,2,0
149181,339,206293350,164.347,0.00453625,154.787,1.9154,2,0
149181,339,206289806,330.603,0.0258469,275.113,17.8073,2,0
149181,339,206327782,263.21,0.0393399,215.948,22.622,2,0
149181,339,206281598,648.94,0.00372253,622.666,5.16863,3,0
149181,339,206340670,727.713,0.00671,358.357,30.5291,3,0
149181,339,206353798,933.295,0.00379516,195.244,29.7445,2,0
149181,339,206367678,224.64,0.0225603,165.828,11.7404,2,0
149181,339,206375598,749.414,0.000751778,249.302,5.20132,3,0
149181,339,206323366,260.981,0.015652,182.261,11.5325,2,0
149181,339,206369846,466.419,0.0106632,298.352,28.8191,4,0
149181,339,204953423,372.231,0.00495864,182.85,5.79762,2,0
149181,339,204956671,316.438,0.0246333,240.028,21.4416,2,0
149181,339,204961487,330.767,0.0231108,328.132,15.418,3,0
149181,339,204973447,181.944,0.0175367,177.43,5.97365,2,0
149181,339,204969959,310.877,0.0210917,178.076,20.7831,2,0
149181,339,204993143,180.584,0.0198374,153.942,9.45475,2,0
149181,339,204955623,1208.5,0.00505308,499.541,33.8738,5,0
149181,339,205017751,576.846,0.0167881,319.97,36.6782,4,0
149181,339,205017199,1096.87,0.00137418,328.785,9.38614,3,0
149181,339,205034391,417.425,0.00950154,286.673,10.9111,2,0
149181,339,205024727,255.259,0.0913161,245.64,42.1717,2,1
149181,339,204966927,240.339,0.0174533,240.206,8.29644,3,0
149181,339,205053567,235.659,0.0169809,229.97,8.22846,2,0
149181,339,205046423,212.005,0.00496546,203.367,2.6909,2,0
149181,339,205063959,215.827,0.0699698,190.596,26.0033,2,0
149181,339,205086463,223.608,0.0129229,185.854,6.725,2,0
149181,339,205019239,218.628,0.0364818,166.926,29.1759,2,0
149181,339,205106967,214.652,0.0208164,210.156,9.47098,2,0
149181,339,205090847,1051.64,0.00118921,289.96,13.8041,4,0
149181,339,205133119,310.593,0.0279381,291.788,17.1683,2,0
149181,339,205058095,296.581,0.0504356,297.714,24.7899,3,0
149181,339,205136255,403.332,0.0224178,301.591,22.8274,3,2
149181,339,205151535,211.559,0.0406952,160.944,22.1521,2,0
149181,339,205152743,193.657,0.0316899,188.97,12.3417,2,0
149181,339,205171999,244.013,0.0432175,201.392,24.9054,2,0
149181,339,205170839,207.537,0.0285062,170.84,16.894,2,0
149181,339,205168983,441.301,0.0317887,372.094,35.2244,6,0
149181,339,205182711,345.775,0.0251619,274.197,24.1021,2,0
149181,339,205161407,201.575,0.0228974,170.86,11.4684,2,0
149181,339,205195599,727.857,0.005481,267.962,21.7366,3,0
149181,339,205140119,268.364,0.0313357,270.358,15.0819,3,0
149181,339,205205439,217.854,0.0584936,209.756,24.189,2,0
149181,339,205201079,488.85,0.00742973,213.482,15.1635,2,0
149181,339,205171175,275.23,0.0388348,267.394,21.8206,2,0
149181,339,205204663,276.836,0.0110148,250.123,7.28456,2,0
149181,339,205235591,321.847,0.0169998,255.492,13.2054,3,0
149181,339,205245495,227.4,0.011355,249.532,4.68665,3,0
149181,339,205243207,245.352,0.0336038,202.569,21.0763,2,0
149181,339,205266471,208.008,0.0481245,196.126,20.0892,2,0
149181,339,205263503,315.662,0.0187321,221.157,16.5283,2,0
149181,339,205318351,345.822,0.0102742,255.366,9.91711,3,0
149181,339,205302623,211.658,0.0424286,236.853,17.7939,3,0
149181,339,205322319,207.056,0.0301984,190.68,16.2173,2,0
149181,339,205335719,269.28,0.00681244,174.862,4.53958,2,0
149181,339,205323663,290.883,0.0277623,290.874,16.1321,2,0
149181,339,205340967,255.417,0.0450971,237.93,24.7862,3,0
149181,339,205370647,212.129,0.0189335,201.801,8.38456,2,0
149181,339,205361255,547.278,0.00832424,260.816,18.1774,3,0
149181,339,205372055,684.185,0.0016016,164.172,14.1939,2,0
149181,339,205395239,190.709,0.0574356,193.224,20.6275,3,0
149181,339,205396103,568.713,0.00888117,302.424,20.2582,3,0
149181,339,205391367,376.939,0.00831037,287.927,16.7046,4,0
149181,339,205407799,308.919,0.0293188,242.533,24.1755,2,0
149181,339,205411935,287.175,0.0196806,285.375,11.6121,3,0
149181,339,205421183,286.119,0.0318682,211.571,18.4763,2,0
149181,339,205357159,372.365,0.0190921,312.524,19.2432,3,0
149181,339,205414719,283.71,0.0415216,283.691,21.7127,2,0
149181,339,205436399,176.128,0.00834853,245.916,3.11104,3,0
149181,339,205452983,195.379,0.0122471,185.134,4.8529,2,0
149181,339,205448823,289.549,0.039054,193.744,27.9524,2,0
149181,339,205456255,347.082,0.0291998,211.15,30.0642,2,0
149181,339,205447095,651.156,0.0160232,256.65,36.9591,3,0
149181,339,205459391,262.238,0.0136784,175.398,10.3715,2,0
149181,339,205469991,222.101,0.0254115,218.583,11.1388,2,0
149181,339,205482879,356.414,0.0186632,283.203,14.6082,2,0
149181,339,205480415,195.423,0.00783771,194.065,2.97811,2,0
149181,339,205488583,167.939,0.0637115,140.005,26.2765,2,0
149181,339,205508743,477.525,0.011194,284.529,34.5637,4,0
149181,339,205526535,264.5,0.0288525,186.147,22.7243,2,0
149181,339,205539479,203.708,0.035697,190.347,17.4364,2,0
149181,339,205553527,202.865,0.043539,200.038,15.4934,2,0
149181,339,205551119,351.493,0.00346035,233.612,3.66025,2,0
149181,339,205544591,274.515,0.0198992,244.548,14.4717,4,0
149181,339,205559623,204.86,0.0271627,196.352,17.2177,3,0
149181,339,205557663,294.367,0.015235,262.202,9.34452,2,0
149181,339,205583807,704.37,0.0020156,205.106,10.95,3,0
149181,339,205575439,224.024,0.0458067,243.853,21.9592,3,0
149181,339,205612623,222.607,0.00871761,207.316,7.00526,3,0
149181,339,205621711,502.013,0.00605385,202.271,14.841,2,0
149181,339,205607271,329.786,0.00466848,288.86,4.99944,3,0
149181,339,205575495,503.974,0.00144769,425.222,2.13814,3,0
149181,339,205609455,252.788,0.00344468,228.744,4.74952,3,0
149181,339,205626695,166.821,0.0714404,178.669,21.435,3,0
149181,339,205661327,233.012,0.0712316,184.663,32.7778,2,0
149181,339,205663975,154.717,0.0683881,153.921,20.0556,2,0
149181,339,205679599,231.473,0.0848577,216.775,36.3064,2,0
149181,339,205666479,237.217,0.0123621,209.141,7.98079,2,0
149181,339,205636327,405.409,0.00624055,368.454,6.23704,3,0
149181,339,205689111,416.318,0.00498443,290.304,9.27295,3,0
149181,339,205693983,273.421,0.040944,259.702,21.6953,2,0
149181,339,205689375,318.15,0.0100326,317.694,6.36729,3,0
149181,339,205715863,311.546,0.00262046,176.902,2.4322,2,0
149181,339,205646279,493.955,0.0150175,200.796,32.6305,2,0
149181,339,205713343,261.703,0.0111752,237.032,7.51111,3,0
149181,339,205713479,902.064,0.00360059,249.766,20.0073,2,0
149181,339,205742895,301.021,0.0150053,236.233,11.2746,2,0
149181,339,205745831,507.722,0.0067203,167.129,19.4581,2,0
149181,339,205711399,453.385,0.00898241,365.198,11.144,2,0
149181,339,205734599,311.846,0.0219717,223.737,17.4796,2,0
149181,339,205763727,360.385,0.0129096,210.657,14.6634,2,0
149181,339,205770311,268.243,0.0248042,249.609,13.4554,2,0
149181,339,205770983,473.575,0.00200162,227.584,3.99184,2,0
149181,339,205771807,255.243,0.0474505,230.929,23.3606,4,0
149181,339,205780191,680.216,0.00139008,462.878,2.49881,2,0
149181,339,205785647,389.453,0.00901019,275.763,8.86509,2,0
149181,339,205793823,261.069,0.0266734,211.471,17.8019,2,1
149181,339,205803855,190.579,0.0635735,171.765,33.2985,2,0
149181,339,205799503,187.606,0.0382548,238.668,17.6281,3,0
149181,339,205806823,536.081,0.00158452,193.141,3.77302,2,0
149181,339,205789319,442.435,0.00669129,272.939,8.56864,2,0
149181,339,205740423,860.503,0.00317991,306.439,15.0202,4,0
149181,339,205838439,328.204,0.00356037,325.353,2.26506,2,0
149181,339,205847671,610.141,0.00305512,230.611,11.9729,3,0
149181,339,205819935,247.295,0.01271,243.982,5.76256,3,0
149181,339,205845103,446.428,0.0130481,279.939,18.6483,3,0
149181,339,205869471,179.547,0.062752,179.04,21.4243,2,0
149181,339,205834279,320.175,0.0016692,194.715,5.05953,3,0
149181,339,205865119,260.616,0.0518303,225.323,27.489,2,0
149181,339,205859551,419.412,0.0266513,202.618,53.4665,3,0
149181,339,205831231,349.726,0.0296274,318.031,24.6345,2,0
149181,339,205824607,489.878,0.00274474,305.463,5.05682,3,0
149181,339,205884775,324.951,0.00905197,240.074,8.17604,2,0
149181,339,205886287,238.488,0.0286537,247.612,13.7801,4,0
149181,339,205881087,260.35,0.035406,208.665,21.8305,2,0
